"","speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","W","w1","w2","w3","weight","weigth_comb"
"822","JBS","탬버린","","","외래어3","1","","HHL","부산",60,"여",3,"ㅌ","ㅐ","ㅁ","ㅂ","ㅓ","","ㄹ","ㅣ","ㄴ","","","","tsasp","sg","son","lax","sg","","son","","son","","","","101",1,0,1,6,"heavy-light-heavy"
"823","JBS","아토피","","","외래어3","1","","LHL","부산",60,"여",3,"ㅇ","ㅏ","","ㅌ","ㅗ","","ㅍ","ㅣ","","","","","null","sg","","tsasp","sg","","tsasp","","","","","","000",0,0,0,1,"light-light-light"
"824","JBS","옥타브","","","외래어3","1","","LHL","부산",60,"여",3,"ㅇ","ㅗ","ㄱ","ㅌ","ㅏ","","ㅂ","ㅡ","","","","","null","sg","obs","tsasp","sg","","lax","sg","","","","","100",1,0,0,5,"heavy-light-light"
"825","JBS","스타일","","","외래어3","1","","LHL","부산",60,"여",3,"ㅅ","ㅡ","","ㅌ","ㅏ","","ㅇ","ㅣ","ㄹ","","","","que","sg","","tsasp","sg","","null","","son","","","","001",0,0,1,2,"light-light-heavy"
"826","JBS","코브라","","","외래어3","1","","LHL","부산",60,"여",3,"ㅋ","ㅗ","","ㅂ","ㅡ","","ㄹ","ㅏ","","","","","tsasp","sg","","lax","sg","","son","sg","","","","","000",0,0,0,1,"light-light-light"
"827","JBS","멕씨코","","","외래어3","1","","LHL","부산",60,"여",3,"ㅁ","ㅔ","ㄱ","ㅆ","ㅣ","","ㅋ","ㅗ","","","","","son","sg","obs","que","","","tsasp","sg","","","","","100",1,0,0,5,"heavy-light-light"
"828","JBS","슬럼프","","","외래어3","1","","LHL","부산",60,"여",3,"ㅅ","ㅡ","ㄹ","ㄹ","ㅓ","ㅁ","ㅍ","ㅡ","","","","","que","sg","son","son","sg","son","tsasp","sg","","","","","110",1,1,0,7,"heavy-heavy-light"
"829","JBS","가이드","","","외래어3","1","","LHL","부산",60,"여",3,"ㄱ","ㅏ","","ㅇ","ㅣ","","ㄷ","ㅡ","","","","","lax","sg","","null","","","lax","sg","","","","","000",0,0,0,1,"light-light-light"
"830","JBS","바텐더","","","외래어3","1","","","부산",60,"여",3,"ㅂ","ㅏ","","ㅌ","ㅔ","ㄴ","ㄷ","ㅓ","","","","","lax","sg","","tsasp","sg","son","lax","sg","","","","","010",0,1,0,3,"light-heavy-light"
"831","JBS","빠텐더","","","외래어3","1","","","부산",60,"여",3,"ㅃ","ㅏ","","ㅌ","ㅔ","ㄴ","ㄷ","ㅓ","","","","","tsasp","sg","","tsasp","sg","son","lax","sg","","","","","010",0,1,0,3,"light-heavy-light"
"832","JBS","니코틴","","","외래어3","1","","","부산",60,"여",3,"ㄴ","ㅣ","","ㅋ","ㅗ","","ㅌ","ㅣ","ㄴ","","","","son","","","tsasp","sg","","tsasp","","son","","","","001",0,0,1,2,"light-light-heavy"
"833","JBS","브러시","","","외래어3","1","","LHL","부산",60,"여",3,"ㅂ","ㅡ","","ㄹ","ㅓ","","ㅅ","ㅣ","","","","","lax","sg","","son","sg","","que","","","","","","000",0,0,0,1,"light-light-light"
"834","JBS","플랟폼","","","외래어3","1","","LLH_f","부산",60,"여",3,"ㅍ","ㅡ","ㄹ","ㄹ","ㅐ","ㄷ","ㅍ","ㅗ","ㅁ","","","","tsasp","sg","son","son","sg","obs","tsasp","sg","son","","","","111",1,1,1,8,"heavy-heavy-heavy"
"835","JBS","스프링","","","외래어3","1","","LLH_f","부산",60,"여",3,"ㅅ","ㅡ","","ㅍ","ㅡ","","ㄹ","ㅣ","ㅇ","","","","que","sg","","tsasp","sg","","son","","son","","","","001",0,0,1,2,"light-light-heavy"
"836","JBS","뮤지컬","","","외래어3","1","","HLL","부산",60,"여",3,"ㅁ","ㅠ","","ㅈ","ㅣ","","ㅋ","ㅓ","ㄹ","","","","son","dp","","lax","","","tsasp","sg","son","","","","001",0,0,1,2,"light-light-heavy"
"837","JBS","드라마","","","외래어3","1","","LHL","부산",60,"여",3,"ㄷ","ㅡ","","ㄹ","ㅏ","","ㅁ","ㅏ","","","","","lax","sg","","son","sg","","son","sg","","","","","000",0,0,0,1,"light-light-light"
"838","JBS","아파트","","","외래어3","1","","LHL","부산",60,"여",3,"ㅇ","ㅏ","","ㅍ","ㅏ","","ㅌ","ㅡ","","","","","null","sg","","tsasp","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"839","JBS","알로에","","","외래어3","1","","LHL","부산",60,"여",3,"ㅇ","ㅏ","ㄹ","ㄹ","ㅗ","","ㅇ","ㅔ","","","","","null","sg","son","son","sg","","null","sg","","","","","100",1,0,0,5,"heavy-light-light"
"840","JBS","바이어","","","외래어3","1","","LHL","부산",60,"여",3,"ㅂ","ㅏ","","ㅇ","ㅣ","","ㅇ","ㅓ","","","","","lax","sg","","null","","","null","sg","","","","","000",0,0,0,1,"light-light-light"
"841","JBS","콘서트","","","외래어3","1","","HHL","부산",60,"여",3,"ㅋ","ㅗ","ㄴ","ㅅ","ㅓ","","ㅌ","ㅡ","","","","","tsasp","sg","son","que","sg","","tsasp","sg","","","","","100",1,0,0,5,"heavy-light-light"
"842","JBS","커미션","","","외래어3","1","","LLH_f","부산",60,"여",3,"ㅋ","ㅓ","","ㅁ","ㅣ","","ㅅ","ㅕ","ㄴ","","","","tsasp","sg","","son","","","que","dp","son","","","","001",0,0,1,2,"light-light-heavy"
"843","JBS","토스트","","","외래어3","1","","HLL","부산",60,"여",3,"ㅌ","ㅗ","","ㅅ","ㅡ","","ㅌ","ㅡ","","","","","tsasp","sg","","que","sg","","tsasp","sg","","","","","000",0,0,0,1,"light-light-light"
"844","JBS","햄스터","","","외래어3","1","","HLL","부산",60,"여",3,"ㅎ","ㅐ","ㅁ","ㅅ","ㅡ","","ㅌ","ㅓ","","","","","que","sg","son","que","sg","","tsasp","sg","","","","","100",1,0,0,5,"heavy-light-light"
"845","JBS","컴퓨터","","","외래어3","1","","LHL","부산",60,"여",3,"ㅋ","ㅓ","ㅁ","ㅍ","ㅠ","","ㅌ","ㅓ","","","","","tsasp","sg","son","tsasp","dp","","tsasp","sg","","","","","100",1,0,0,5,"heavy-light-light"
"846","JBS","컨트롤","","","외래어3","1","","LLH_f","부산",60,"여",3,"ㅋ","ㅓ","ㄴ","ㅌ","ㅡ","","ㄹ","ㅗ","ㄹ","","","","tsasp","sg","son","tsasp","sg","","son","sg","son","","","","101",1,0,1,6,"heavy-light-heavy"
